40.00558,116.317902,2009-04-03 01:22:53
40.005582,116.317904,2009-04-03 01:22:58
40.005582,116.317904,2009-04-03 01:23:01
40.005583,116.317903,2009-04-03 01:23:03
40.005581,116.31789,2009-04-03 01:23:08
40.005579,116.317877,2009-04-03 01:23:13
40.005576,116.317862,2009-04-03 01:23:18
40.005572,116.31785,2009-04-03 01:23:23
40.005571,116.317843,2009-04-03 01:23:28
40.005571,116.31784,2009-04-03 01:23:33
40.005572,116.317842,2009-04-03 01:23:38
40.005573,116.317842,2009-04-03 01:23:43
40.005573,116.317842,2009-04-03 01:23:46
40.00557,116.317834,2009-04-03 01:23:48
40.005563,116.317824,2009-04-03 01:23:53
40.005555,116.31779,2009-04-03 01:23:58
40.005565,116.317801,2009-04-03 01:24:03
40.005565,116.317801,2009-04-03 01:24:06
40.005567,116.317807,2009-04-03 01:24:08
40.005568,116.317773,2009-04-03 01:24:13
40.005685,116.317708,2009-04-03 01:24:18
40.005827,116.317718,2009-04-03 01:24:23
40.005969,116.317689,2009-04-03 01:24:28
40.006117,116.317661,2009-04-03 01:24:33
40.006292,116.317658,2009-04-03 01:24:38
40.006465,116.317667,2009-04-03 01:24:43
40.006532,116.317657,2009-04-03 01:24:48
40.00646,116.317564,2009-04-03 01:24:53
40.006482,116.317562,2009-04-03 01:24:58
40.0065,116.317548,2009-04-03 01:25:03
40.006501,116.317525,2009-04-03 01:25:08
40.006503,116.317525,2009-04-03 01:25:13
40.006503,116.317525,2009-04-03 01:25:16
40.006497,116.317528,2009-04-03 01:25:18
40.006481,116.317534,2009-04-03 01:25:23
40.006454,116.317542,2009-04-03 01:25:28
40.006426,116.317551,2009-04-03 01:25:33
40.0064,116.317564,2009-04-03 01:25:38
40.006375,116.317579,2009-04-03 01:25:43
40.006345,116.31759,2009-04-03 01:25:48
40.006303,116.317611,2009-04-03 01:25:53
40.006234,116.317629,2009-04-03 01:25:58
40.006162,116.317643,2009-04-03 01:26:03
40.006104,116.317659,2009-04-03 01:26:08
40.006094,116.317671,2009-04-03 01:26:13
40.006104,116.317678,2009-04-03 01:26:18
40.006103,116.317679,2009-04-03 01:26:23
40.006105,116.317681,2009-04-03 01:26:28
40.00611,116.317681,2009-04-03 01:26:33
40.006118,116.31768,2009-04-03 01:26:38
40.006118,116.31768,2009-04-03 01:26:41
40.006126,116.317682,2009-04-03 01:26:43
40.006247,116.317718,2009-04-03 01:26:48
40.006272,116.317714,2009-04-03 01:26:53
40.006372,116.317725,2009-04-03 01:26:58
40.006378,116.317809,2009-04-03 01:27:03
40.006338,116.317995,2009-04-03 01:27:08
40.006384,116.318257,2009-04-03 01:27:13
40.00642,116.318516,2009-04-03 01:27:18
40.006466,116.318765,2009-04-03 01:27:23
40.006489,116.318999,2009-04-03 01:27:28
40.006567,116.319177,2009-04-03 01:27:33
40.006675,116.319323,2009-04-03 01:27:38
40.006857,116.319348,2009-04-03 01:27:43
40.006993,116.319452,2009-04-03 01:27:48
40.007098,116.319501,2009-04-03 01:27:53
40.007289,116.319623,2009-04-03 01:27:58
40.007594,116.319745,2009-04-03 01:28:03
40.00765,116.319776,2009-04-03 01:28:08
40.007594,116.319722,2009-04-03 01:28:13
40.007559,116.319708,2009-04-03 01:28:18
40.00755,116.319701,2009-04-03 01:28:23
40.00755,116.319701,2009-04-03 01:28:26
40.007546,116.3197,2009-04-03 01:28:28
40.0075,116.319762,2009-04-03 01:28:33
40.007459,116.319806,2009-04-03 01:28:38
40.007432,116.319832,2009-04-03 01:28:43
40.007444,116.319846,2009-04-03 01:28:48
40.007524,116.319856,2009-04-03 01:28:53
40.007709,116.319833,2009-04-03 01:28:58
40.007804,116.319828,2009-04-03 01:29:03
40.00785,116.319828,2009-04-03 01:29:08
40.0079,116.31983,2009-04-03 01:29:13
40.007888,116.319817,2009-04-03 01:29:18
40.007814,116.319764,2009-04-03 01:29:23
40.007808,116.319731,2009-04-03 01:29:28
40.007822,116.319678,2009-04-03 01:29:33
40.007834,116.319641,2009-04-03 01:29:38
40.007837,116.319614,2009-04-03 01:29:43
40.007718,116.319451,2009-04-03 01:29:53
40.007717,116.319491,2009-04-03 01:29:58
40.007835,116.319479,2009-04-03 01:30:03
40.007856,116.319483,2009-04-03 01:30:08
40.007858,116.319483,2009-04-03 01:30:13
40.007858,116.319483,2009-04-03 01:30:16
40.007855,116.319482,2009-04-03 01:30:18
40.0079,116.31947,2009-04-03 01:30:23
40.007912,116.319464,2009-04-03 01:30:28
40.007928,116.319454,2009-04-03 01:30:33
40.007909,116.31946,2009-04-03 01:30:38
40.007802,116.319477,2009-04-03 01:30:43
40.007688,116.319508,2009-04-03 01:30:48
40.007571,116.319531,2009-04-03 01:30:53
40.007497,116.319546,2009-04-03 01:30:58
40.007446,116.319533,2009-04-03 01:31:03
40.007407,116.31953,2009-04-03 01:31:08
40.007976,116.319578,2009-04-03 01:31:38
40.007875,116.319622,2009-04-03 01:31:43
40.007751,116.319584,2009-04-03 01:31:48
40.007772,116.31953,2009-04-03 01:31:53
40.006715,116.322996,2009-04-03 04:09:01
40.006672,116.323263,2009-04-03 04:09:06
40.006643,116.323541,2009-04-03 04:09:11
40.006725,116.323781,2009-04-03 04:09:16
40.00679,116.324004,2009-04-03 04:09:21
40.006862,116.324086,2009-04-03 04:09:26
40.006993,116.324233,2009-04-03 04:09:31
40.006981,116.324532,2009-04-03 04:09:36
40.006984,116.324786,2009-04-03 04:09:41
40.006973,116.325064,2009-04-03 04:09:46
40.006903,116.32538,2009-04-03 04:09:51
40.006797,116.325578,2009-04-03 04:09:56
40.006574,116.325627,2009-04-03 04:10:01
40.006369,116.325702,2009-04-03 04:10:06
40.006225,116.325733,2009-04-03 04:10:11
40.006203,116.325748,2009-04-03 04:10:16
40.006203,116.325748,2009-04-03 04:10:19
40.006207,116.325741,2009-04-03 04:10:21
40.006194,116.325748,2009-04-03 04:10:26
40.006167,116.32576,2009-04-03 04:10:31
40.006147,116.32578,2009-04-03 04:10:36
40.006139,116.32581,2009-04-03 04:10:41
40.006169,116.325891,2009-04-03 04:10:51
40.006289,116.325515,2009-04-03 05:14:35
40.00563,116.326262,2009-04-03 05:14:40
40.006353,116.32569,2009-04-03 05:14:45
40.006135,116.325995,2009-04-03 05:14:50
40.006124,116.326054,2009-04-03 05:14:55
40.006084,116.326041,2009-04-03 05:15:00
40.006105,116.326035,2009-04-03 05:15:05
40.00617,116.326055,2009-04-03 05:15:10
40.006272,116.32606,2009-04-03 05:15:15
40.006616,116.325617,2009-04-03 05:15:20
40.006748,116.325544,2009-04-03 05:15:25
40.006758,116.325327,2009-04-03 05:15:30
40.006783,116.32511,2009-04-03 05:15:35
40.006815,116.324875,2009-04-03 05:15:40
40.006834,116.324646,2009-04-03 05:15:45
40.00675,116.324403,2009-04-03 05:15:50
40.006755,116.324201,2009-04-03 05:15:55
40.00678,116.323957,2009-04-03 05:16:00
40.006772,116.3237,2009-04-03 05:16:05
40.006738,116.323446,2009-04-03 05:16:10
40.006733,116.323193,2009-04-03 05:16:15
40.006759,116.322951,2009-04-03 05:16:20
40.006858,116.322703,2009-04-03 05:16:25
40.006905,116.322464,2009-04-03 05:16:30
40.00692,116.322208,2009-04-03 05:16:35
40.006917,116.321938,2009-04-03 05:16:40
40.006948,116.321686,2009-04-03 05:16:45
40.006911,116.321438,2009-04-03 05:16:50
40.006819,116.321272,2009-04-03 05:16:55
40.006935,116.321248,2009-04-03 05:17:00
40.007086,116.32124,2009-04-03 05:17:05
40.007241,116.321198,2009-04-03 05:17:10
40.007385,116.321128,2009-04-03 05:17:15
40.007482,116.320921,2009-04-03 05:17:20
40.007512,116.320705,2009-04-03 05:17:25
40.007482,116.320484,2009-04-03 05:17:30
40.007467,116.320265,2009-04-03 05:17:35
40.007475,116.320042,2009-04-03 05:17:40
40.007462,116.319836,2009-04-03 05:17:45
40.0076,116.319784,2009-04-03 05:17:50
40.007727,116.31974,2009-04-03 05:17:55
40.007759,116.319709,2009-04-03 05:18:00
40.00776,116.319711,2009-04-03 05:18:05
40.00776,116.319711,2009-04-03 05:18:08
40.007752,116.319714,2009-04-03 05:18:10
40.007737,116.319765,2009-04-03 05:18:15
40.007721,116.319818,2009-04-03 05:18:20
40.007717,116.319843,2009-04-03 05:18:25
40.007747,116.319809,2009-04-03 05:18:30
40.007752,116.319807,2009-04-03 05:18:35
40.007752,116.319807,2009-04-03 05:18:38
40.007753,116.319807,2009-04-03 05:18:40
40.007743,116.319807,2009-04-03 05:18:45
40.007747,116.319786,2009-04-03 05:18:50
40.007742,116.319788,2009-04-03 05:18:55
40.007742,116.319788,2009-04-03 05:18:58
40.007744,116.319784,2009-04-03 05:19:00
40.007815,116.319694,2009-04-03 05:19:05
40.007881,116.319615,2009-04-03 05:19:10
40.007926,116.319554,2009-04-03 05:19:15
40.00797,116.319545,2009-04-03 05:19:20
40.008014,116.31957,2009-04-03 05:19:25
40.008017,116.319622,2009-04-03 05:19:30
40.008031,116.319691,2009-04-03 05:19:35
40.008043,116.319729,2009-04-03 05:19:40
40.008015,116.319708,2009-04-03 05:19:45
40.007969,116.319649,2009-04-03 05:19:50
40.007889,116.31943,2009-04-03 05:20:00
40.007889,116.31943,2009-04-03 05:20:03
40.00789,116.319429,2009-04-03 05:20:05
40.0079,116.319427,2009-04-03 05:20:10
40.00791,116.319426,2009-04-03 05:20:15
40.00791,116.319426,2009-04-03 05:20:18
40.007918,116.319425,2009-04-03 05:20:20
40.007928,116.319423,2009-04-03 05:20:25
40.007947,116.319444,2009-04-03 05:20:30
40.007976,116.319522,2009-04-03 05:20:35
40.008002,116.319577,2009-04-03 05:20:40
40.007563,116.318539,2009-04-03 05:21:05
40.00922,116.321934,2009-04-03 05:21:10
40.008796,116.32112,2009-04-03 05:21:15
40.008767,116.321057,2009-04-03 05:21:20
40.008745,116.321022,2009-04-03 05:21:25
40.008739,116.320984,2009-04-03 05:21:30
40.007538,116.31928,2009-04-03 05:21:50
40.007538,116.31928,2009-04-03 05:21:53
40.007542,116.319284,2009-04-03 05:21:55
40.00761,116.3194,2009-04-03 05:22:00
40.007589,116.319984,2009-04-03 05:22:05
40.007599,116.320122,2009-04-03 05:22:10
40.007593,116.320262,2009-04-03 05:22:15
40.007614,116.320284,2009-04-03 05:22:20
40.007629,116.320299,2009-04-03 05:22:25
40.007743,116.319944,2009-04-03 05:22:30
40.007794,116.31976,2009-04-03 05:22:35
40.007806,116.319651,2009-04-03 05:22:40
40.007815,116.319639,2009-04-03 05:22:45
40.007815,116.319639,2009-04-03 05:22:48
40.007818,116.319639,2009-04-03 05:22:50
40.007827,116.319036,2009-04-03 05:23:30
40.007837,116.319057,2009-04-03 05:23:35
40.007822,116.319076,2009-04-03 05:23:40
40.007763,116.319095,2009-04-03 05:23:45
40.007746,116.319115,2009-04-03 05:23:50
40.007801,116.319155,2009-04-03 05:23:55
40.007805,116.319156,2009-04-03 05:24:00
40.007808,116.319156,2009-04-03 05:24:05
40.007804,116.319158,2009-04-03 05:24:10
40.0078,116.31916,2009-04-03 05:24:15
40.007795,116.319162,2009-04-03 05:24:20
40.007793,116.319163,2009-04-03 05:24:25
40.007795,116.319162,2009-04-03 05:24:30
40.007795,116.319162,2009-04-03 05:24:33
40.007793,116.319162,2009-04-03 05:24:35
40.007763,116.319152,2009-04-03 05:24:40
40.007725,116.319121,2009-04-03 05:24:45
40.007739,116.319129,2009-04-03 05:24:50
40.007772,116.319147,2009-04-03 05:24:55
40.007773,116.319147,2009-04-03 05:25:00
40.007775,116.319148,2009-04-03 05:25:05
40.007775,116.319148,2009-04-03 05:25:08
40.007775,116.319148,2009-04-03 05:25:10
40.008023,116.319312,2009-04-03 05:25:15
40.008256,116.319395,2009-04-03 05:25:20
40.008335,116.319469,2009-04-03 05:25:25
40.008285,116.319496,2009-04-03 05:25:30
40.008243,116.319493,2009-04-03 05:25:35
40.008233,116.319494,2009-04-03 05:25:40
40.008208,116.319503,2009-04-03 05:25:45
40.008149,116.319538,2009-04-03 05:25:50
40.008115,116.319609,2009-04-03 05:25:55
40.008136,116.319721,2009-04-03 05:26:00
40.007759,116.319449,2009-04-03 05:26:15
40.007644,116.319287,2009-04-03 05:26:20
40.007479,116.31899,2009-04-03 05:26:25
40.007548,116.319096,2009-04-03 05:26:30
40.007561,116.319186,2009-04-03 05:26:35
40.007593,116.319227,2009-04-03 05:26:40
40.007629,116.319235,2009-04-03 05:26:45
40.007768,116.319312,2009-04-03 05:26:50
40.007866,116.319588,2009-04-03 05:26:55
40.007849,116.319676,2009-04-03 05:27:00
40.007776,116.319698,2009-04-03 05:27:05
40.00779,116.319716,2009-04-03 05:27:10
40.007756,116.319733,2009-04-03 05:27:15
40.007686,116.319759,2009-04-03 05:27:20
40.007632,116.319746,2009-04-03 05:27:25
40.007613,116.319684,2009-04-03 05:27:30
40.007506,116.319633,2009-04-03 05:27:35
40.007314,116.319568,2009-04-03 05:27:40
40.007098,116.319384,2009-04-03 05:27:45
40.007022,116.31935,2009-04-03 05:27:50
40.006865,116.319423,2009-04-03 05:27:55
40.006784,116.319362,2009-04-03 05:28:00
40.006734,116.319188,2009-04-03 05:28:05
40.006714,116.319015,2009-04-03 05:28:10
40.006733,116.31879,2009-04-03 05:28:15
40.006726,116.318525,2009-04-03 05:28:20
40.006695,116.318261,2009-04-03 05:28:25
40.006712,116.318,2009-04-03 05:28:30
40.006727,116.3178,2009-04-03 05:28:35
40.006764,116.317749,2009-04-03 05:28:40
40.006909,116.317727,2009-04-03 05:28:45
40.007091,116.317704,2009-04-03 05:28:50
40.007276,116.31772,2009-04-03 05:28:55
40.007466,116.317753,2009-04-03 05:29:00
40.007659,116.317783,2009-04-03 05:29:05
40.007882,116.31779,2009-04-03 05:29:10
40.008095,116.317784,2009-04-03 05:29:15
40.008296,116.317802,2009-04-03 05:29:20
40.008484,116.317826,2009-04-03 05:29:25
40.008668,116.31784,2009-04-03 05:29:30
40.008859,116.317808,2009-04-03 05:29:35
40.00903,116.317741,2009-04-03 05:29:40
40.009114,116.317441,2009-04-03 05:29:45
40.009149,116.317157,2009-04-03 05:29:50
40.009156,116.316876,2009-04-03 05:29:55
40.00916,116.316653,2009-04-03 05:30:00
40.009171,116.316429,2009-04-03 05:30:05
40.009224,116.316317,2009-04-03 05:30:10
40.009347,116.316266,2009-04-03 05:30:15
40.009509,116.316217,2009-04-03 05:30:20
40.009656,116.316125,2009-04-03 05:30:25
40.009665,116.315922,2009-04-03 05:30:30
40.009667,116.315688,2009-04-03 05:30:35
40.00967,116.315463,2009-04-03 05:30:40
40.009681,116.315311,2009-04-03 05:30:45
40.00968,116.315118,2009-04-03 05:30:50
40.009796,116.314741,2009-04-03 05:30:55
40.009842,116.314562,2009-04-03 05:31:00
40.009802,116.314495,2009-04-03 05:31:05
40.00981,116.314549,2009-04-03 05:31:10
40.009819,116.314698,2009-04-03 05:31:15
40.00985,116.314929,2009-04-03 05:31:20
40.009893,116.314972,2009-04-03 05:31:25
40.009904,116.314966,2009-04-03 05:31:30
40.009906,116.314975,2009-04-03 05:31:35
40.009906,116.314975,2009-04-03 05:31:38
40.009907,116.314979,2009-04-03 05:31:40
40.009908,116.314968,2009-04-03 05:31:45
40.009912,116.314949,2009-04-03 05:31:50
40.009935,116.314917,2009-04-03 05:31:55
40.010003,116.314892,2009-04-03 05:32:00
40.010052,116.31491,2009-04-03 05:32:05
40.010064,116.314906,2009-04-03 05:32:10
40.010064,116.314897,2009-04-03 05:32:15
40.010081,116.314923,2009-04-03 05:32:20
40.010081,116.314923,2009-04-03 05:32:23
40.010088,116.314931,2009-04-03 05:32:25
40.010118,116.314928,2009-04-03 05:32:30
40.010144,116.314916,2009-04-03 05:32:35
40.010143,116.314926,2009-04-03 05:32:40
40.010122,116.314896,2009-04-03 05:32:45
40.010095,116.314885,2009-04-03 05:32:50
40.010092,116.314879,2009-04-03 05:32:55
40.010092,116.314874,2009-04-03 05:33:00
40.010092,116.314874,2009-04-03 05:33:03
40.010093,116.314872,2009-04-03 05:33:05
40.010094,116.314887,2009-04-03 05:33:10
40.010104,116.314899,2009-04-03 05:33:15
40.010101,116.314907,2009-04-03 05:33:20
40.010101,116.314913,2009-04-03 05:33:25
40.010102,116.314919,2009-04-03 05:33:30
40.010102,116.314925,2009-04-03 05:33:35
40.010102,116.314925,2009-04-03 05:33:38
40.010102,116.314932,2009-04-03 05:33:40
40.010103,116.314943,2009-04-03 05:33:45
40.010077,116.314996,2009-04-03 05:33:50
40.009971,116.315143,2009-04-03 05:33:55
40.00991,116.315186,2009-04-03 05:34:00
40.009872,116.315207,2009-04-03 05:34:05
40.009627,116.315253,2009-04-03 05:40:50
40.009597,116.315257,2009-04-03 05:40:55
40.009565,116.315288,2009-04-03 05:41:00
40.009563,116.315262,2009-04-03 05:41:05
40.009555,116.315246,2009-04-03 05:41:10
40.00958,116.315216,2009-04-03 05:41:15
40.0096,116.315199,2009-04-03 05:41:20
40.0096,116.315191,2009-04-03 05:41:25
40.0096,116.315191,2009-04-03 05:41:28
40.009601,116.31519,2009-04-03 05:41:30
40.009603,116.315175,2009-04-03 05:41:35
40.0096,116.315166,2009-04-03 05:41:40
40.0096,116.315166,2009-04-03 05:41:43
40.009601,116.315173,2009-04-03 05:41:45
40.009628,116.31518,2009-04-03 05:41:50
40.009607,116.315192,2009-04-03 05:41:55
40.00961,116.315211,2009-04-03 05:42:00
40.00966,116.315235,2009-04-03 05:42:05
40.009676,116.315259,2009-04-03 05:42:10
40.009674,116.315251,2009-04-03 05:42:15
40.009668,116.315252,2009-04-03 05:42:20
40.009668,116.315252,2009-04-03 05:42:23
40.009671,116.31525,2009-04-03 05:42:25
40.009659,116.315263,2009-04-03 05:42:30
40.009628,116.315256,2009-04-03 05:42:35
40.009615,116.315272,2009-04-03 05:42:40
40.009615,116.315272,2009-04-03 05:42:43
40.009612,116.315275,2009-04-03 05:42:45
40.009612,116.315285,2009-04-03 05:42:50
40.009613,116.315295,2009-04-03 05:42:55
40.009613,116.3153,2009-04-03 05:43:00
40.009615,116.315307,2009-04-03 05:43:05
40.009616,116.315312,2009-04-03 05:43:10
40.009616,116.315313,2009-04-03 05:43:15
40.009617,116.315315,2009-04-03 05:43:20
40.009617,116.315315,2009-04-03 05:43:23
40.009617,116.315309,2009-04-03 05:43:25
40.009606,116.315348,2009-04-03 05:43:30
40.009606,116.315348,2009-04-03 05:43:33
40.009606,116.315342,2009-04-03 05:43:35
40.009609,116.315325,2009-04-03 05:43:40
40.009629,116.315258,2009-04-03 05:43:45
40.009646,116.315162,2009-04-03 05:43:50
40.009638,116.315093,2009-04-03 05:43:55
40.009574,116.31511,2009-04-03 05:44:10
40.009574,116.31511,2009-04-03 05:44:13
40.009578,116.315118,2009-04-03 05:44:15
40.009738,116.31522,2009-04-03 05:44:20
40.009775,116.315218,2009-04-03 05:44:25
40.009776,116.315233,2009-04-03 05:44:30
40.00979,116.315272,2009-04-03 05:44:35
40.009781,116.315317,2009-04-03 05:44:40
40.009777,116.315357,2009-04-03 05:44:45
40.009798,116.315362,2009-04-03 05:44:50
40.009814,116.315294,2009-04-03 05:44:55
40.009819,116.315278,2009-04-03 05:45:00
40.009818,116.315264,2009-04-03 05:45:05
40.009818,116.315255,2009-04-03 05:45:10
40.009828,116.315233,2009-04-03 05:45:15
40.009886,116.315183,2009-04-03 05:45:20
40.009885,116.31514,2009-04-03 05:45:25
40.009916,116.3151,2009-04-03 05:45:30
40.009926,116.315097,2009-04-03 05:45:35
40.009926,116.315097,2009-04-03 05:45:38
40.009927,116.315104,2009-04-03 05:45:40
40.009928,116.315117,2009-04-03 05:45:45
40.00992,116.315151,2009-04-03 05:45:50
40.00992,116.315151,2009-04-03 05:45:53
40.009928,116.315152,2009-04-03 05:45:55
40.009949,116.315142,2009-04-03 05:46:00
40.009899,116.315297,2009-04-03 05:46:05
40.00985,116.315457,2009-04-03 05:46:10
40.009887,116.315532,2009-04-03 05:46:15
40.00994,116.315507,2009-04-03 05:46:20
40.009992,116.315505,2009-04-03 05:46:25
40.010034,116.315495,2009-04-03 05:46:30
40.010068,116.315514,2009-04-03 05:46:35
40.010111,116.31553,2009-04-03 05:46:40
40.010047,116.315397,2009-04-03 05:46:45
40.009993,116.315338,2009-04-03 05:46:50
40.009942,116.315314,2009-04-03 05:46:55
40.009945,116.315305,2009-04-03 05:47:00
40.009962,116.315298,2009-04-03 05:47:05
40.009967,116.315303,2009-04-03 05:47:10
40.009968,116.315303,2009-04-03 05:47:15
40.009969,116.315301,2009-04-03 05:47:20
40.009969,116.315301,2009-04-03 05:47:23
40.009969,116.315301,2009-04-03 05:47:25
40.009874,116.315089,2009-04-03 05:47:30
40.00987,116.31503,2009-04-03 05:47:35
40.00987,116.31503,2009-04-03 05:47:38
40.009866,116.31503,2009-04-03 05:47:40
40.009877,116.315054,2009-04-03 05:47:45
40.009877,116.315041,2009-04-03 05:47:50
40.009878,116.315045,2009-04-03 05:47:55
40.009878,116.315045,2009-04-03 05:47:58
40.009877,116.315042,2009-04-03 05:48:00
40.009877,116.315052,2009-04-03 05:48:05
40.009931,116.315037,2009-04-03 05:48:10
40.009947,116.315039,2009-04-03 05:48:15
40.009952,116.315025,2009-04-03 05:48:20
40.009951,116.315015,2009-04-03 05:48:25
40.009973,116.31498,2009-04-03 05:48:30
40.010013,116.314927,2009-04-03 05:48:35
40.010028,116.314884,2009-04-03 05:48:40
40.01003,116.314853,2009-04-03 05:48:45
40.01005,116.314868,2009-04-03 05:48:50
40.01005,116.314868,2009-04-03 05:48:53
40.01005,116.31487,2009-04-03 05:48:55
40.010049,116.314852,2009-04-03 05:49:00
40.01005,116.314841,2009-04-03 05:49:05
40.01005,116.314841,2009-04-03 05:49:08
40.010052,116.314836,2009-04-03 05:49:10
40.010052,116.314826,2009-04-03 05:49:15
40.010063,116.314818,2009-04-03 05:49:20
40.010065,116.314827,2009-04-03 05:49:25
40.010055,116.314878,2009-04-03 05:49:30
40.010019,116.314911,2009-04-03 05:49:35
40.010017,116.314941,2009-04-03 05:49:40
40.010016,116.314944,2009-04-03 05:49:45
40.010017,116.314952,2009-04-03 05:49:50
40.010017,116.314957,2009-04-03 05:49:55
40.010017,116.314957,2009-04-03 05:49:58
40.010017,116.314953,2009-04-03 05:50:00
40.010018,116.314942,2009-04-03 05:50:05
40.01003,116.314901,2009-04-03 05:50:10
40.010032,116.314829,2009-04-03 05:50:15
40.010007,116.314763,2009-04-03 05:50:20
40.009914,116.314629,2009-04-03 05:50:25
40.00983,116.31453,2009-04-03 05:50:30
40.009722,116.314489,2009-04-03 05:50:35
40.009627,116.314522,2009-04-03 05:50:40
40.009603,116.314617,2009-04-03 05:50:45
40.00959,116.31485,2009-04-03 05:50:50
40.009585,116.315078,2009-04-03 05:50:55
40.009606,116.315244,2009-04-03 05:51:00
40.00963,116.315392,2009-04-03 05:51:05
40.009632,116.315597,2009-04-03 05:51:10
40.00965,116.315796,2009-04-03 05:51:15
40.009667,116.315988,2009-04-03 05:51:20
40.009641,116.316151,2009-04-03 05:51:25
40.009503,116.316144,2009-04-03 05:51:30
40.009356,116.316154,2009-04-03 05:51:35
40.009211,116.316186,2009-04-03 05:51:40
40.009061,116.316234,2009-04-03 05:51:45
40.00897,116.316397,2009-04-03 05:51:50
40.009018,116.316623,2009-04-03 05:51:55
40.009073,116.316833,2009-04-03 05:52:00
40.009111,116.317041,2009-04-03 05:52:05
40.009116,116.31725,2009-04-03 05:52:10
40.009121,116.317435,2009-04-03 05:52:15
40.009096,116.317619,2009-04-03 05:52:20
40.008987,116.317653,2009-04-03 05:52:25
40.00884,116.317637,2009-04-03 05:52:30
40.008661,116.317617,2009-04-03 05:52:35
40.008471,116.317549,2009-04-03 05:52:40
40.008282,116.317515,2009-04-03 05:52:45
40.008107,116.31753,2009-04-03 05:52:50
40.00793,116.317523,2009-04-03 05:52:55
40.00774,116.317513,2009-04-03 05:53:00
40.007566,116.317487,2009-04-03 05:53:05
40.007421,116.317497,2009-04-03 05:53:10
40.00723,116.317521,2009-04-03 05:53:15
40.007061,116.317519,2009-04-03 05:53:20
40.006882,116.317529,2009-04-03 05:53:25
40.006685,116.317542,2009-04-03 05:53:30
40.006538,116.3176,2009-04-03 05:53:35
40.006406,116.317629,2009-04-03 05:53:40
40.006238,116.31762,2009-04-03 05:53:45
40.006045,116.317601,2009-04-03 05:53:50
40.005872,116.317606,2009-04-03 05:53:55
